DOC_ID,law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
DOC4492,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel34,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 34,,"bijdrage hoger is dan de toegekende bijdrage betaalt het zorginstituut de zorgverzekeraar of diens rechtsopvolger het verschil, vermeerderd met de rentekosten, en indien de vastgestelde bijdrage lager is dan de toegekende bijdrage vordert het zorginstituut het verschil, vermeerderd met de rentekosten, van de zorgverzekeraar of diens rechtsopvolger terug. het zorginstituut is bevoegd het bedrag dat na toepassing van het eerste en vijfde lid aan de zorgverzekeraar dient te worden betaald respectievelijk van de zorgverzekeraar dient te worden teruggevorderd, te verrekenen met een toekenning van een bijdrage als bedoeld in artikel 32 of 33 over een later jaar."
DOC4493,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel34a,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 34a,,"het cak verstrekt een zorgverzekeraar een bijdrage indien hij verzekerden voor wier zorgverzekering de bestuursrechtelijke premie verschuldigd is, onverminderd onder de dekking van de zorgverzekering heeft gehouden. bij ministeriële regeling worden regels gesteld over de periode waarvoor de bijdrage wordt verstrekt, de hoogte van de bijdrage, de wijze waarop de bijdrage wordt verstrekt, waaronder de door de zorgverzekeraar over te leggen gegevens en verantwoording, en de door de zorgverzekeraar te voeren administratie."
DOC4494,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel35,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 35,,vervallen
DOC4495,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel35a,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 35a,,"het zorginstituut verwerkt de persoonsgegevens waaronder gegevens over gezondheid als bedoeld in artikel 4, onderdeel 15 van de algemene verordening gegevensbescherming, die noodzakelijk zijn voor de berekening van aan een zorgverzekeraar toekomende bijdragen als bedoeld in de artikelen 32 tot en met 34. het zorginstituut verwerkt op grond van het eerste lid slechts persoonsgegevens indien daarop pseudonimisering als bedoeld in artikel 4, onderdeel 5 van de algemene verordening gegevensbescherming is toegepast en vervolgens onafgebroken is gecontinueerd. artikel 21, eerste lid, tweede volzin van de algemene verordening gegevensbescherming, is bij de verwerking door het zorginstituut niet van toepassing."
DOC4496,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.2,,Artikel36,De vereveningsbijdrage en de bijdrage voor het verzekerd houden van verzekerden voor wier verzekering bestuursrechtelijke premie verschuldigd is,,,Artikel 36,,"op rechten of verplichtingen die voortvloeien uit hetgeen in deze paragraaf geregeld is, is titel 4.2 van de algemene wet bestuursrecht niet van toepassing."
DOC4497,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.3,,Artikel37,De verslaglegging,,,Artikel 37,,"de zorgverzekeraar zendt binnen zes maanden na afloop van het boekjaar twee exemplaren van zijn jaarrekening en van zijn jaarverslag aan de zorgautoriteit. een zorgverzekeraar die artikel 403 van boek 2 van het burgerlijk wetboek toepast, zendt de jaarrekening, het jaarverslag en de geconsolideerde jaarrekening onverwijld na de neerlegging van het jaarverslag en de geconsolideerde jaarrekening ten kantore van het handelsregister, in tweevoud aan de zorgautoriteit. de zorgverzekeraar voegt bij de stukken, bedoeld in het eerste of tweede lid, twee afschriften van de accountantsverklaring die hij op grond van het burgerlijk wetboek of de wet op het financieel toezicht over deze stukken dient te laten opstellen. de zorgautoriteit zendt het cak en het zorginstituut onverwijld één exemplaar van de in het eerste tot en met derde lid bedoelde stukken."
DOC4498,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.3,,Artikel38,De verslaglegging,,,Artikel 38,,"de zorgverzekeraar zendt voor 1 juli aan de zorgautoriteit in tweevoud een uitvoeringsverslag waarin hij: rapporteert over de uitvoering van deze wet in het voorafgaande kalenderjaar, en een overzicht geeft van zijn voornemens met betrekking tot de uitvoering van deze wet in het lopende kalenderjaar en het daaropvolgende kalenderjaar. bij ministeriële regeling kunnen nadere voorschriften worden gesteld omtrent de inhoud van het uitvoeringsverslag. de voorschriften, bedoeld in het tweede lid, kunnen in het bijzonder betrekking hebben op naleving van een in de regeling aan te wijzen gedragscode. de zorgverzekeraar voegt bij het uitvoeringsverslag twee exemplaren van een verslag met bevindingen van een accountant als bedoeld in artikel 393 van boek 2 van het burgerlijk wetboek over de vraag of: het uitvoeringsverslag overeenkomstig de daarvoor geldende regels is opgesteld; de uitvoering is geschied overeenkomstig de verplichtingen die bij of krachtens deze wet in het voorafgaande kalenderjaar op de zorgverzekeraar rustten. artikel"
DOC4499,BWBR0018450,Zorgverzekeringswet,Hoofdstuk4,De zorgverzekeraars,Paragraaf4.3,,Artikel38,De verslaglegging,,,Artikel 38,,"37, vierde lid, is van overeenkomstige toepassing."
DOC4500,BWBR0018450,Zorgverzekeringswet,Hoofdstuk5,"Het Zorgverzekeringsfonds, de inkomensafhankelijke bijdrage, de rijksbijdragen en de belasting van gemoedsbezwaarden",Paragraaf5.1,,Artikel39,Het Zorgverzekeringsfonds,,,Artikel 39,,"er is een zorgverzekeringsfonds. ten gunste van het zorgverzekeringsfonds komen: de inkomensafhankelijke bijdragen, bedoeld in paragraaf 5.2 en de bijdragevervangende belasting, bedoeld in artikel 57, tweede lid; de rijksbijdrage, bedoeld in artikel 54; een rijksbijdrage als bedoeld in de artikelen 55 of 56; een bedrag van iedere rekening, bedoeld in artikel 70, gelijk aan: voor iedere tot een huishouding als bedoeld in artikel 70, tweede lid, behorende gemoedsbezwaarde, die zich na bereiken van de leeftijd van 18 jaar heeft laten registreren als gemoedsbezwaarde en die daarna alsnog verzekeringsplichtig wordt: het saldo van de rekening gedeeld door het aantal tot de huishouding behorende gemoedsbezwaarden; indien de rekening met toepassing van artikel 70, zevende lid, wordt opgeheven: het saldo van de rekening; aan het zorginstituut betaalde bedragen ter gehele of gedeeltelijke voldoening van vorderingen als bedoeld in artikel 31, tweede lid; de bijdragen en bestuurlijke boeten, bedoeld in artikel 69; met uitzondering"
DOC4501,BWBR0018450,Zorgverzekeringswet,Hoofdstuk5,"Het Zorgverzekeringsfonds, de inkomensafhankelijke bijdrage, de rijksbijdragen en de belasting van gemoedsbezwaarden",Paragraaf5.1,,Artikel39,Het Zorgverzekeringsfonds,,,Artikel 39,,"van het gedeelte, bedoeld in artikel 18g, zesde lid, de bestuursrechtelijke premies, bedoeld in de artikelen 18d en 18e; de inkomsten die in verband met deze wet voortvloeien uit internationale overeenkomsten; de door de zorgautoriteit van verzekeraars op grond van artikel 83 van de wet marktordening gezondheidszorg geïnde dwangsommen en de ingevorderde bestuurlijke boeten, bedoeld in de artikelen 86 tot en met 89 van die wet; de bijdrage, bedoeld in artikel 87a van de wet financiering sociale verzekeringen; door zorgaanbieders ingevolge een regel van de zorgautoriteit op grond van artikel 37, eerste lid, aanhef en onder d, van de wet marktordening gezondheidszorg dan wel op aanwijzing van de zorgautoriteit op grond van artikel 76, tweede lid, van die wet afgedragen bedragen en door de zorgautoriteit van zorgaanbieders op grond van artikel 81, eerste lid, onder c, van die wet ingevorderde bedragen, voor zover die bedragen niet worden afgedragen aan het"
DOC4502,BWBR0018450,Zorgverzekeringswet,Hoofdstuk5,"Het Zorgverzekeringsfonds, de inkomensafhankelijke bijdrage, de rijksbijdragen en de belasting van gemoedsbezwaarden",Paragraaf5.1,,Artikel39,Het Zorgverzekeringsfonds,,,Artikel 39,,"fonds langdurige zorg of aan derden. ten laste van het zorgverzekeringsfonds komen: de bijdragen, bedoeld in de artikelen 32, 33, 34 en 34a; vervallen; door het zorginstituut voldane vorderingen als bedoeld in artikel 31, eerste lid; uitgaven in verband met molest als bedoeld in artikel 55, inclusief vergoedingen als bedoeld in het derde lid van dat artikel; de uitgaven die in verband met deze wet voortvloeien uit internationale overeenkomsten; bedragen als bedoeld in artikel 56a van de wet marktordening gezondheidszorg; de door het zorginstituut op grond van een ministeriële regeling vastgestelde verdeelbedragen, zijnde aan de relevante zorgverzekeraars toegekende delen van de bedragen bedoeld in onderdeel k van het tweede lid; bijdragen als bedoeld in de artikelen 70a en 70b; de vergoedingen, bedoeld in artikel 123, zesde en achtste lid, voor zover het zorg en andere diensten uit hoofde van deze wet betreft. uit het zorgverzekeringsfonds kunnen, volgens bij ministeriële regeling"
DOC4503,BWBR0018450,Zorgverzekeringswet,Hoofdstuk5,"Het Zorgverzekeringsfonds, de inkomensafhankelijke bijdrage, de rijksbijdragen en de belasting van gemoedsbezwaarden",Paragraaf5.1,,Artikel39,Het Zorgverzekeringsfonds,,,Artikel 39,,"te stellen regels, middelen worden gebruikt voor het vormen en in stand houden van een voor de doelstelling van het fonds noodzakelijke reserve."
DOC4504,BWBR0018450,Zorgverzekeringswet,Hoofdstuk5,"Het Zorgverzekeringsfonds, de inkomensafhankelijke bijdrage, de rijksbijdragen en de belasting van gemoedsbezwaarden",Paragraaf5.1,,Artikel40,Het Zorgverzekeringsfonds,,,Artikel 40,,"het zorginstituut beheert en administreert afzonderlijk het zorgverzekeringsfonds. het zorginstituut houdt de financiële middelen die deel uitmaken van het zorgverzekeringsfonds, in rekening-courant bij onze minister van financiën. het zorginstituut kan, voor de uitvoering van zijn wettelijke taken, beschikken over de financiële middelen die hij in rekening-courant bij onze minister van financiën aanhoudt. in afwijking van het tweede lid kan het zorginstituut een deel van de in dat lid bedoelde financiële middelen buiten de in dat lid bedoelde rekening-courant houden. onze minister stelt in overeenstemming met onze minister van financiën, na overleg met het zorginstituut, de omvang van het in het vierde lid bedoelde deel van de financiële middelen vast. bij een tekort aan financiële middelen maakt het zorginstituut uitsluitend gebruik van de kredietfaciliteiten die door onze minister van financiën worden verleend. onze minister van financiën informeert dagelijks het zorginstituut ten aanzien van de rekening-courant, in elk geval met betrekking tot:"
DOC4505,BWBR0018450,Zorgverzekeringswet,Hoofdstuk5,"Het Zorgverzekeringsfonds, de inkomensafhankelijke bijdrage, de rijksbijdragen en de belasting van gemoedsbezwaarden",Paragraaf5.1,,Artikel40,Het Zorgverzekeringsfonds,,,Artikel 40,,"de slotstanden per dag; alle dagelijks geboekte mutaties of transacties in de rekening-courant. het zorginstituut informeert onze minister van financiën ten aanzien van de rekening-courant in elk geval met betrekking tot de prognoses van de saldi van de rekening-courant. onze minister van financiën brengt voor het beheer van de rekening-courant geen kosten in rekening. onze minister stelt in overeenstemming met onze minister van financiën, na overleg met het zorginstituut, regels omtrent de rente die over de saldi van de in het tweede lid bedoelde rekening-courant wordt vergoed onderscheidenlijk in rekening wordt gebracht. onze minister kan in overeenstemming met onze minister van financiën, na overleg met het zorginstituut, regels stellen omtrent het tweede, zevende en achtste lid."
DOC4506,BWBR0018450,Zorgverzekeringswet,Hoofdstuk5,"Het Zorgverzekeringsfonds, de inkomensafhankelijke bijdrage, de rijksbijdragen en de belasting van gemoedsbezwaarden",Paragraaf5.2,,Artikel41,De inkomensafhankelijke bijdrage,,,Artikel 41,,de inhoudingsplichtige en de verzekeringsplichtige zijn een inkomensafhankelijke bijdrage verschuldigd.
DOC4507,BWBR0018450,Zorgverzekeringswet,Hoofdstuk5,"Het Zorgverzekeringsfonds, de inkomensafhankelijke bijdrage, de rijksbijdragen en de belasting van gemoedsbezwaarden",Paragraaf5.2,,Artikel42,De inkomensafhankelijke bijdrage,,,Artikel 42,,"de inhoudingsplichtige is een inkomensafhankelijke bijdrage verschuldigd over het door hem verstrekte loon overeenkomstig de wet op de loonbelasting 1964 uit: tegenwoordige dienstbetrekking als bedoeld in de wet op de loonbelasting 1964 van de verzekeringsplichtige of van degene, bedoeld in artikel 2, tweede lid, onderdeel b, van deze wet, met uitzondering van: de eindheffingsbestanddelen, bedoeld in artikel 31, eerste lid, onderdelen b tot en met h, van de wet op de loonbelasting 1964; het in artikel 13bis van de wet op de loonbelasting 1964 bedoelde voordeel, voor zover dit voordeel door middel van een aan de werknemer opgelegde naheffingsaanslag in aanmerking is genomen; het loon van degene, bedoeld in artikel 4, onderdeel f, van de wet op de loonbelasting 1964; het loon van de directeur-grootaandeelhouder, bedoeld in artikel 6, eerste lid, onderdeel d, van de ziektewet; vroegere arbeid als bedoeld in de wet op de loonbelasting 1964 van de verzekeringsplichtige"
DOC4508,BWBR0018450,Zorgverzekeringswet,Hoofdstuk5,"Het Zorgverzekeringsfonds, de inkomensafhankelijke bijdrage, de rijksbijdragen en de belasting van gemoedsbezwaarden",Paragraaf5.2,,Artikel42,De inkomensafhankelijke bijdrage,,,Artikel 42,,"of van degene, bedoeld in artikel 2, tweede lid, onderdeel b, tot een bij ministeriële regeling te bepalen tijdstip, met uitzondering van bij ministeriële regeling aan te wijzen bestanddelen van het loon. het loon waarover de inkomensafhankelijke bijdrage ingevolge het eerste lid wordt geheven, wordt ten minste gesteld op nihil en wordt bij dezelfde inhoudingsplichtige tot geen hoger bedrag in aanmerking genomen dan het door onze minister, in overeenstemming met onze ministers van sociale zaken en werkgelegenheid en van financiën, met betrekking tot een kalenderjaar vastgestelde bedrag. het bedrag, bedoeld in het tweede lid, wordt herleid en vastgesteld voor andere loontijdvakken waarin loon als bedoeld in het eerste lid wordt genoten. voor de herleiding naar een ander loontijdvak van het bedrag, bedoeld in het derde lid, is artikel 25, eerste en vierde lid, van de wet op de loonbelasting 1964 van overeenkomstige toepassing. de inkomensafhankelijke bijdrage wordt per loontijdvak berekend"
DOC4509,BWBR0018450,Zorgverzekeringswet,Hoofdstuk5,"Het Zorgverzekeringsfonds, de inkomensafhankelijke bijdrage, de rijksbijdragen en de belasting van gemoedsbezwaarden",Paragraaf5.2,,Artikel42,De inkomensafhankelijke bijdrage,,,Artikel 42,,"over het verschil tussen het loon dat de werknemer in het kalenderjaar heeft genoten tot en met dat loontijdvak en het loon dat de werknemer in dat kalenderjaar heeft genoten tot en met het aan dat loontijdvak voorafgaande loontijdvak, met dien verstande dat van het bij eenzelfde inhoudingsplichtige genoten loon buiten aanmerking blijft het gedeelte dat meer bedraagt dan het met toepassing van het derde of vierde lid vastgestelde bedrag per loontijdvak, vermenigvuldigd met het aantal loontijdvakken van het kalenderjaar. artikel 17, derde lid, tweede en derde zin, van de wet financiering sociale verzekeringen is van overeenkomstige toepassing op de berekening van de inkomensafhankelijke bijdrage, met dien verstande dat wijze van berekenen van de in dat lid bedoelde premies over het deel van het bij een werkgever genoten loon, dat betrekking heeft op de betaling van uitkeringen als bedoeld in artikel 40, eerste lid, onderdeel a of b, van die"
